location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",6.54,"ppb","2025-09-01T16:45:00Z","2025-09-01T22:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",7.78,"ppb","2025-09-01T17:00:00Z","2025-09-01T22:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",3.68,"ppb","2025-09-01T17:15:00Z","2025-09-01T22:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",3.82,"ppb","2025-09-01T18:00:00Z","2025-09-01T23:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",3.97,"ppb","2025-09-01T18:15:00Z","2025-09-01T23:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",4.31,"ppb","2025-09-01T19:15:00Z","2025-09-02T00:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",3.6,"ppb","2025-09-01T19:30:00Z","2025-09-02T01:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",3.31,"ppb","2025-09-01T19:45:00Z","2025-09-02T01:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",3.39,"ppb","2025-09-01T20:00:00Z","2025-09-02T01:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",1.95,"ppb","2025-09-01T21:15:00Z","2025-09-02T02:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",2.15,"ppb","2025-09-01T21:30:00Z","2025-09-02T03:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",2.1,"ppb","2025-09-01T21:45:00Z","2025-09-02T03:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",2.17,"ppb","2025-09-01T22:00:00Z","2025-09-02T03:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",1.93,"ppb","2025-09-01T22:15:00Z","2025-09-02T03:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",2.68,"ppb","2025-09-01T22:30:00Z","2025-09-02T04:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",2.59,"ppb","2025-09-01T22:45:00Z","2025-09-02T04:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",2.37,"ppb","2025-09-01T23:00:00Z","2025-09-02T04:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",3.3,"ppb","2025-09-01T23:15:00Z","2025-09-02T04:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",3.48,"ppb","2025-09-01T23:30:00Z","2025-09-02T05:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",4.12,"ppb","2025-09-01T23:45:00Z","2025-09-02T05:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no",7.19,"ppb","2025-09-02T00:00:00Z","2025-09-02T05:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",7.33,"ppb","2025-09-01T01:15:00Z","2025-09-01T06:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",6.81,"ppb","2025-09-01T01:30:00Z","2025-09-01T07:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",7.07,"ppb","2025-09-01T01:45:00Z","2025-09-01T07:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",7.92,"ppb","2025-09-01T02:00:00Z","2025-09-01T07:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",10.31,"ppb","2025-09-01T02:15:00Z","2025-09-01T07:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.79,"ppb","2025-09-01T02:30:00Z","2025-09-01T08:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",7.35,"ppb","2025-09-01T02:45:00Z","2025-09-01T08:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",6.88,"ppb","2025-09-01T03:00:00Z","2025-09-01T08:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",8.54,"ppb","2025-09-01T03:15:00Z","2025-09-01T08:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",8.38,"ppb","2025-09-01T03:30:00Z","2025-09-01T09:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",10.81,"ppb","2025-09-01T04:00:00Z","2025-09-01T09:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",10.32,"ppb","2025-09-01T05:00:00Z","2025-09-01T10:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",12.41,"ppb","2025-09-01T05:15:00Z","2025-09-01T10:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",14.81,"ppb","2025-09-01T05:30:00Z","2025-09-01T11:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.26,"ppb","2025-09-01T05:45:00Z","2025-09-01T11:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",10.74,"ppb","2025-09-01T06:00:00Z","2025-09-01T11:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",12.87,"ppb","2025-09-01T06:15:00Z","2025-09-01T11:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.24,"ppb","2025-09-01T06:30:00Z","2025-09-01T12:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.8,"ppb","2025-09-01T06:45:00Z","2025-09-01T12:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.76,"ppb","2025-09-01T07:15:00Z","2025-09-01T12:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",10.74,"ppb","2025-09-01T07:30:00Z","2025-09-01T13:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",12.28,"ppb","2025-09-01T07:45:00Z","2025-09-01T13:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.4,"ppb","2025-09-01T08:00:00Z","2025-09-01T13:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",12.48,"ppb","2025-09-01T08:15:00Z","2025-09-01T13:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",12.52,"ppb","2025-09-01T08:30:00Z","2025-09-01T14:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",13.37,"ppb","2025-09-01T08:45:00Z","2025-09-01T14:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",14.44,"ppb","2025-09-01T09:00:00Z","2025-09-01T14:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",13.12,"ppb","2025-09-01T09:15:00Z","2025-09-01T14:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",12.83,"ppb","2025-09-01T09:30:00Z","2025-09-01T15:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.94,"ppb","2025-09-01T09:45:00Z","2025-09-01T15:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",13.76,"ppb","2025-09-01T10:00:00Z","2025-09-01T15:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.83,"ppb","2025-09-01T10:15:00Z","2025-09-01T15:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",14.22,"ppb","2025-09-01T10:30:00Z","2025-09-01T16:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",17.22,"ppb","2025-09-01T11:00:00Z","2025-09-01T16:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",16.39,"ppb","2025-09-01T11:15:00Z","2025-09-01T16:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",15.27,"ppb","2025-09-01T13:15:00Z","2025-09-01T18:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",15.98,"ppb","2025-09-01T13:30:00Z","2025-09-01T19:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",18.53,"ppb","2025-09-01T13:45:00Z","2025-09-01T19:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",16.91,"ppb","2025-09-01T14:00:00Z","2025-09-01T19:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",16.44,"ppb","2025-09-01T14:15:00Z","2025-09-01T19:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",15.3,"ppb","2025-09-01T14:30:00Z","2025-09-01T20:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",14.32,"ppb","2025-09-01T14:45:00Z","2025-09-01T20:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",13.09,"ppb","2025-09-01T15:00:00Z","2025-09-01T20:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",14.19,"ppb","2025-09-01T15:15:00Z","2025-09-01T20:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",12.02,"ppb","2025-09-01T15:30:00Z","2025-09-01T21:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.02,"ppb","2025-09-01T15:45:00Z","2025-09-01T21:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",10.88,"ppb","2025-09-01T16:00:00Z","2025-09-01T21:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.16,"ppb","2025-09-01T16:15:00Z","2025-09-01T21:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",11.24,"ppb","2025-09-01T16:30:00Z","2025-09-01T22:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",9.8,"ppb","2025-09-01T16:45:00Z","2025-09-01T22:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",8.02,"ppb","2025-09-01T17:00:00Z","2025-09-01T22:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",6.75,"ppb","2025-09-01T17:15:00Z","2025-09-01T22:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",5.84,"ppb","2025-09-01T18:00:00Z","2025-09-01T23:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",5.29,"ppb","2025-09-01T18:15:00Z","2025-09-01T23:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",6.28,"ppb","2025-09-01T19:15:00Z","2025-09-02T00:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",6.01,"ppb","2025-09-01T19:30:00Z","2025-09-02T01:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",3.69,"ppb","2025-09-01T19:45:00Z","2025-09-02T01:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",3.67,"ppb","2025-09-01T20:00:00Z","2025-09-02T01:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",1.44,"ppb","2025-09-01T21:15:00Z","2025-09-02T02:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",1.94,"ppb","2025-09-01T21:30:00Z","2025-09-02T03:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",1.87,"ppb","2025-09-01T21:45:00Z","2025-09-02T03:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",1.95,"ppb","2025-09-01T22:00:00Z","2025-09-02T03:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",1.42,"ppb","2025-09-01T22:15:00Z","2025-09-02T03:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",2.28,"ppb","2025-09-01T22:30:00Z","2025-09-02T04:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",2.78,"ppb","2025-09-01T22:45:00Z","2025-09-02T04:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",2.69,"ppb","2025-09-01T23:00:00Z","2025-09-02T04:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",3.36,"ppb","2025-09-01T23:15:00Z","2025-09-02T04:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",3.39,"ppb","2025-09-01T23:30:00Z","2025-09-02T05:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",3.47,"ppb","2025-09-01T23:45:00Z","2025-09-02T05:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","no2",6.04,"ppb","2025-09-02T00:00:00Z","2025-09-02T05:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",11.13,"µg/m³","2025-09-01T01:15:00Z","2025-09-01T06:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",12.86,"µg/m³","2025-09-01T01:30:00Z","2025-09-01T07:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",9.9,"µg/m³","2025-09-01T01:45:00Z","2025-09-01T07:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",11.41,"µg/m³","2025-09-01T02:00:00Z","2025-09-01T07:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",11.28,"µg/m³","2025-09-01T02:15:00Z","2025-09-01T07:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",12.86,"µg/m³","2025-09-01T02:30:00Z","2025-09-01T08:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",14.54,"µg/m³","2025-09-01T02:45:00Z","2025-09-01T08:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",15.05,"µg/m³","2025-09-01T03:00:00Z","2025-09-01T08:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",15.12,"µg/m³","2025-09-01T03:15:00Z","2025-09-01T08:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",15.77,"µg/m³","2025-09-01T03:30:00Z","2025-09-01T09:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",15.85,"µg/m³","2025-09-01T04:00:00Z","2025-09-01T09:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",26.48,"µg/m³","2025-09-01T05:00:00Z","2025-09-01T10:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",17.85,"µg/m³","2025-09-01T05:15:00Z","2025-09-01T10:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",15.23,"µg/m³","2025-09-01T05:30:00Z","2025-09-01T11:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",18.42,"µg/m³","2025-09-01T05:45:00Z","2025-09-01T11:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",21.1,"µg/m³","2025-09-01T06:00:00Z","2025-09-01T11:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",19.98,"µg/m³","2025-09-01T06:15:00Z","2025-09-01T11:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",21.5,"µg/m³","2025-09-01T06:30:00Z","2025-09-01T12:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",21.75,"µg/m³","2025-09-01T06:45:00Z","2025-09-01T12:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",21.69,"µg/m³","2025-09-01T07:15:00Z","2025-09-01T12:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",23.02,"µg/m³","2025-09-01T07:30:00Z","2025-09-01T13:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",22.28,"µg/m³","2025-09-01T07:45:00Z","2025-09-01T13:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",28.31,"µg/m³","2025-09-01T08:00:00Z","2025-09-01T13:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",20.65,"µg/m³","2025-09-01T08:15:00Z","2025-09-01T13:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",23.42,"µg/m³","2025-09-01T08:30:00Z","2025-09-01T14:00:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",24.77,"µg/m³","2025-09-01T08:45:00Z","2025-09-01T14:15:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",23.23,"µg/m³","2025-09-01T09:00:00Z","2025-09-01T14:30:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
3409448,"Ratandeep Housing Society, Solapur - MPCB","o3",27.4,"µg/m³","2025-09-01T09:15:00Z","2025-09-01T14:45:00+05:30","Asia/Kolkata",17.65439,75.90649,,,,"Maharashtra Pollution Control Board","CPCB"
